date,time,ward,location,latitude,longitude,situation
2022-10-20,7:50,南区,南区石山1条3丁目3番付近(豊平川河川敷石山大橋付近),42.969125,141.3315113,ヒグマらしき動物を目撃
2022-10-22,17:15,南区,南区定山渓無番地(中山峠頂上より札幌方向へ約2.1km地点),42.870972,141.113944,ヒグマを目撃(親子)
2022-10-22,不明,中央区,中央区盤渓市民の森（案内板11番から17番の間）,43.01975,141.277556,フンを確認
2022-10-23,16:57,南区,南区北ノ沢1841番19付近(盤渓北ノ沢トンネル南側出口付近の交差点),43.013444,141.304278,ヒグマを目撃
2022-10-24,13:45,南区,南区定山渓無番地(チェーン着脱場より中山峠方向へ約300m地点),42.946694,141.140444,ヒグマを目撃
2022-10-25,5:00,東区,東区丘珠町569番124付近(さっぽろさとらんど第5駐車場付近),43.1153611,141.41075,ヒグマらしき動物を目撃
2022-10-30,17:50,南区,南区南沢1907番4付近(硬石山線上),42.976588,141.303892,ヒグマを目撃
2022-11-01,9:30,南区,南区豊滝市民の森(案内板13番から5番側へ約100mの地点),42.93625,141.235917,フンを確認
2022-11-06,7:40,南区,南区白川1814番1007付近(白川浄水場付近),42.969306,141.281028,ヒグマを目撃
2022-11-15,7:40,南区,南区真駒内353番102付近,42.92985,141.345674,ヒグマらしき動物を目撃
2022-11-21,9:50,南区,南区豊滝市民の森(西側入口付近),42.939611,141.227694,ヒグマを目撃(2頭)
2022-11-22,6:35,南区,南区硬石山無番地(硬石山水管橋付近の斜面),42.969389,141.323333,ヒグマらしき動物を目撃
2022-11-24,17:00,南区,南区藤野5条8丁目9番付近,42.95559,141.287498,ヒグマらしき動物を目撃
2022-11-27,20:55,南区,南区藻岩山無番地(札幌藻岩山スキー場ゲレンデ内),43.014022,141.329722,ヒグマを目撃
2022-12-08,21:30,豊平区,豊平区羊ケ丘7番1付近(森林総合研究所敷地内の焼山山頂から北東約150mの林道上),42.979391,141.393103,カメラでヒグマを確認(親子)
2022-12-08,不明,南区,南区自然歩道「藻岩山ル―ト」(旭山記念公園入口(駐車場)から約500mの位置) ,43.034836,141.308141,足跡を確認
2022-12-08,13:30,手稲区,手稲区手稲区自然歩道「手稲山北尾根ルート」(金山入口から約750mの散策路上(乙女の滝付近)) ,43.114028,141.190194,ヒグマを目撃
2022-12-15,13:30,南区,南区豊滝499番7付近(盤の沢川左岸),42.9552366,141.2341002,ヒグマを目撃
2022-12-22,15:45,南区,南区藤野961番7付近(Fu'sスノーエリア内の営業コース外),42.949417,141.276694,ヒグマらしき動物を目撃
2022-12-25,10:10,西区,西区西野市民の森(宮丘公園入口から約500mの地点),43.078989,141.257746,ヒグマを目撃
2022-12-31,12:36,中央区,中央区円山西町2丁目1番1付近(北海道中央児童相談所横公園),43.044743,141.304544,ヒグマを目撃
2023-02-24,10:00,南区,南区藻岩下1854番地114付近,43.011944,141.3435,ヒグマらしき動物を目撃
2023-03-06,15:30,南区,南区砥山無番地(八剣山の山中),42.973778,141.2385,足跡、食痕を確認
2023-03-12,7:02,南区,南区白川1814番地288付近(硬石山の斜面),42.96668,141.31267,ヒグマを目撃
2023-03-14,11:20,南区,南区自然歩道「藻岩山ルート」(T6分岐点から旭山記念公園入口側へ約300mの地点),43.030111,141.310222,足跡を確認
2023-03-18,14:15,南区,南区中ノ沢1812番122付近,42.994583,141.30475,ヒグマを目撃
2023-03-19,7:10,南区,南区南沢1812番126付近,42.991083,141.303833,ヒグマを目撃
2023-03-19,8:10,南区,南区南沢1812番127付近（南沢スワン公園奥の山林）,42.991861,141.308222,ヒグマを目撃
2023-03-22,11:50,手稲区,手稲区手稲金山135番1付近,43.11999,141.19575,ヒグマを目撃
2023-04-02,10:30,南区,南区砥山43番2付近,42.965398,141.253346,ヒグマを目撃
2023-04-02,22:20,南区,南区簾舞1条4丁目8番地付近,42.964833,141.2615,ヒグマを目撃
2023-04-07,20:30,南区,南区白川1814番288付近(硬石山の麓),42.96668,141.31267,カメラでヒグマを確認
2023-04-09,17:15,南区,南区小金湯無番地(豊平川左岸の山中),42.968806,141.221667,ヒグマを目撃(親子)
2023-04-13,10:10,南区,南区白川1814番112付近,42.972528,141.285056,ヒグマを目撃
2023-04-13,23:55,中央区,中央区宮ケ丘474番35付近,43.053561,141.310747,ヒグマらしき動物を目撃(親子)
2023-04-15,20:00,西区,西区西野市民の森(西野西公園側入口から約400mの散策路付近),43.0683333,141.2548889,カメラでヒグマを確認
2023-04-17,12:41,南区,南区白川1814番112付近,42.972528,141.285056,カメラでヒグマを確認
2023-04-18,9:23,南区,南区白川1814番288付近（硬石山の麓）,42.966694,141.312667,カメラでヒグマを確認
2023-04-18,12:36,南区,定山渓無番地(南岳山頂から登山口側へ約1.2kmの地点),42.998917,141.039306,足跡を確認
2023-04-20,4:29,南区,南区藤野5条3丁目8番14付近,42.9554444,141.3050556,ヒグマらしき動物を目撃
2023-04-21,17:18,南区,南区白川1814番112付近,42.972528,141.285056,ヒグマを駆除
2023-04-21,7:05,南区,南区白川1814番888付近,42.96639,141.31125,ヒグマを目撃
2023-04-23,不明,南区,南区豊滝538付近,42.942472,141.215611,フンを確認
2023-04-25,21:30,南区,南区豊滝404番1付近,42.948809,141.239194,ヒグマの鳴き声を聞いた
2023-04-26,13:45,南区,南区中ノ沢1812番35付近,42.994014,141.309516,ヒグマを目撃
2023-04-26,14:25,中央区,中央区盤渓220番付近(宮の森から盤渓につながる道路より約300mの山中),43.034,141.286083,ヒグマを目撃
2023-04-27,11:00,南区,南区白川1814番590付近,42.972478,141.281592,足跡を確認
2023-04-27,20:05,南区,南区白川1814番112付近,42.972528,141.285056,カメラでヒグマを確認
2023-04-29,不明,南区,南区藤野489番110付近,42.946611,141.283528,フンを確認
2023-04-30,4:50,南区,南区定山渓無番地(国道230号線定山渓トンネルから市内方向に約3kmの地点),42.914917,141.123333,ヒグマを目撃(親子)
2023-05-04,15:35,南区,南区中ノ沢1812番605付近,43.0006816,141.3028432,ヒグマを目撃(親子)
2023-05-05,16:00,南区,南区中ノ沢1985番101付近,43.001528,141.297389,ヒグマを目撃(親子)
2023-05-11,19:30,南区,南区小金湯595番1付近(小金湯さくらの森敷地内),42.960722,141.215833,フンを確認
2023-05-13,10:00,西区,西区西野1006番12付近,43.067278,141.254389,足跡、食痕を確認
2023-05-16,7:00,南区,南区白川1814番119付近,42.969768,141.282467,ヒグマを目撃(親子)
2023-05-16,7:20,南区,南区真駒内153番1付近,42.959969,141.359401,ヒグマらしき動物を目撃
2023-05-16,23:05,南区,南区砥山134番7付近,42.961301,141.232644,ヒグマを目撃(親子)
2023-05-17,不明,中央区,中央区自然歩道「藻岩山ルート」（小林峠入口から約1kmの地点）,43.023556,141.299917,フンを確認
2023-05-18,15:00,西区,西区西野1006番7付近,43.063639,141.246611,ヒグマを目撃(親子)
2023-05-20,8:45,中央区,中央区自然歩道「中の沢～小林峠・源八沢ルート」（源八沢入口より約500mの地点）,43.028485,141.246795,ヒグマを目撃
2023-05-20,不明,手稲区,手稲区自然歩道「手稲山北尾根ルート」(パラダイスヒュッテ前から男子大回転ゴール跡側へ約800ｍの地点),43.089611,141.194,フンを確認
2023-05-22,6:40,西区,西区西野704番8付近,43.06975,141.257,ヒグマを目撃（親子）
2023-05-22,11:30,南区,南区豊滝市民の森（案内板9番から10番側へ約200mの地点）,42.938222,141.2305,フンを確認
2023-05-22,18:40,西区,西区西野704番8付近,43.06975,141.257,ヒグマを目撃(2頭)
2023-05-24,10:00,西区,西区西野市民の森(西野西公園入口から約300mの地点）,43.0705643,141.254962,フンを確認
2023-05-24,9:00,手稲区,手稲区自然歩道「手稲山北尾根ルート」(手稲本町入口から約100mの地点),43.114194,141.233417,フンを確認
2023-05-24,11:00,手稲区,手稲区手稲本町市民の森(案内板９番から入口方向に約10ｍの地点),43.111028,141.231806,フンを確認
2023-05-26,10:00,中央区,中央区盤渓市民の森(案内板2番から20番側に約100mの地点),43.020528,141.279556,フンを確認
2023-05-26,10:25,手稲区,手稲区手稲金山104番36付近,43.122862,141.204687,ヒグマらしき動物を目撃
2023-05-29,9:00,南区,南区簾舞341番4付近(簾舞中学校裏山),42.9603575,141.2660446,フン、食痕を確認
2023-05-30,9:30,南区,南区簾舞459番4付近,42.957444,141.25575,フン、食痕を確認
2023-05-30,10:30,南区,南区豊滝40番2付近,42.9481917,141.2386039,フンを確認
2023-05-30,16:21,南区,南区簾舞387番付近(簾舞霊丘公園(みすまい霊園)へ向かう道路上),42.952167,141.258972,ヒグマを目撃(親子)
2023-05-30,17:50,南区,南区北ノ沢1804番14付近,43.0072222,141.3081389,ヒグマを目撃(親子)
2023-06-01,7:30,南区,南区豊滝336番付近,42.938639,141.222528,フンを確認
2023-06-01,10:15,南区,南区藤野484番1付近(フッズスノーエリア敷地内),42.953167,141.279667,フン、食痕を確認
2023-06-02,20:32,南区,南区定山渓668番付近,42.938389,141.150778,ヒグマを目撃(親子)
2023-06-02,11:08,南区,南区中ノ沢1985番101付近,43.001595,141.297399,カメラでヒグマを確認
2023-06-03,18:30,南区,南区簾舞346番31付近,42.959689,141.265559,フン、足跡を確認
2023-06-04,16:00,南区,南区定山渓無番地(定山渓ダム流木処理場から市街地方向に約500mの地点）,43.027861,141.132,フンを確認
2023-06-05,8:00,南区,南区豊滝417番2付近,42.953861,141.2394444,ヒグマを目撃(親子)
2023-06-05,15:30,南区,南区豊滝市民の森(案内板5番から13番側へ約200mの地点),42.9336667,141.237,フンを確認
2023-06-05,17:00,南区,南区定山渓821番付近,42.9346317,141.147376,ヒグマを目撃
2023-06-05,19:12,南区,南区定山渓無番地(国道230号線宝来橋から中山峠側に約500mの地点),42.935361,141.122694,ヒグマを目撃
2023-06-05,19:30,南区,南区小金湯637番3付近,42.970468,141.21344,ヒグマを目撃
2023-06-06,10:00,手稲区,手稲区自然歩道「手稲山北尾根ルート」(手稲本町入口から約2.5kmの地点),43.1115,141.211194,フンを確認
2023-06-06,19:30,東区,東区北19条東10丁目付近,43.085383,141.365936,ヒグマらしき動物を目撃
2023-06-07,23:11,西区,西区西野8条9丁目11番付近(西野すみれ公園内),43.068556,141.25825,ヒグマを目撃
2023-06-08,19:00,南区,南区藤野910番69付近,42.935525,141.302488,"ヒグマを目撃(親子)
"
2023-06-08,17:51,南区,南区南39条西11丁目1番付近,43.004889,141.341917,ヒグマを目撃
2023-06-08,16:12,南区,南区豊滝494番22付近,42.957349,141.231113,ヒグマを目撃
2023-06-08,4:17,手稲区,手稲区手稲本町593番付近(水道局手稲本町ポンプ場前),43.112744,141.232668,ヒグマを目撃
2023-06-09,5:40,手稲区,手稲区手稲金山127番11付近,43.122556,141.203083,ヒグマを目撃
2023-06-09,17:20,南区,南区北ノ沢1742番35付近,43.011079,141.309886,ヒグマを目撃(親子)
2023-06-11,不明,中央区,中央区盤渓457番1付近,43.0161,141.279237,フンを確認
2023-06-13,9:40,南区,南区豊滝市民の森(案内板5番付近),42.934167,141.235083,フンを確認
2023-06-13,13:00,中央区,中央区自然歩道｢中の沢～小林峠・源八沢ルート｣(源八沢入口から約4kmの地点),43.007,141.250722,フンを確認
2023-06-13,17:38,西区,西区西野9条9丁目5番付近(西野西公園内),43.067028,141.25675,ヒグマを目撃
2023-06-15,7:50,南区,南区豊滝509番1付近,42.959361,141.230528,フンを確認
2023-06-17,11:30,西区,西区西野290番1付近（宮丘公園内）※12時36分頃と18時10分頃に近くの西野市民の森に設置したカメラでも確認,43.0795,141.260472,ヒグマを目撃
2023-06-17,9:44,西区,西区宮の沢490番11付近,43.086028,141.256694,ヒグマを目撃
2023-06-18,20:25,南区,南区中ノ沢1812番731付近,42.999611,141.3055,カメラでヒグマを確認(親子)
2023-06-18,5:30,西区,西区西野708番1付近(西野すみれ公園に隣接する山林付近),43.068556,141.25825,ヒグマを目撃
2023-06-18,17:00,南区,南区中ノ沢1812番810付近,43.001361,141.309389,掘り跡、食痕を確認
2023-06-19,4:28,西区,西区福井474番14付近,43.041939,141.254845,ヒグマを目撃
2023-06-19,10:00,中央区,中央区盤渓市民の森(案内板12番から10番側に約800mの地点),43.015694,141.270111,フンを確認
2023-06-19,10:00,南区,南区豊滝市民の森(案内板5番付近),42.934139,141.235056,フンを確認
2023-06-19,10:30,中央区,中央区自然歩道「中の沢～小林峠・源八沢ルート」(源八沢入口から約4km付近),43.005056,141.251583,ヒグマを目撃
2023-06-19,13:03,南区,南区自然歩道「藻岩山ルート」(藻岩山山頂から馬の背側に約100mの地点),43.022556,141.321611,ヒグマを目撃
2023-06-20,16:42,南区,南区藻岩下1854番121付近(南35条西11丁目2番に隣接する山鼻川緑地),43.010557,141.343462,ヒグマを目撃
2023-06-21,21:10,南区,南区真駒内柏丘12丁目598番1付近(じょうてつバス「石山陸橋バス停」より北へ約300mの地点),42.978845,141.346048,ヒグマを目撃
2023-06-21,5:23,南区,南区真駒内公園2番付近(札幌市豊平川さけ科学館付近),43.0007748,141.343082,ヒグマを目撃
2023-06-21,15:00,南区,南区簾舞42番2付近,42.943246,141.260951,食痕を確認
2023-06-22,3:22,南区,南区真駒内柏丘11丁目1番94付近（国道453号線石山陸橋付近),42.977611,141.345778,ヒグマを目撃
2023-06-22,10:00,南区,南区簾舞28番39付近,42.946528,141.262889,ヒグマらしき動物の鳴き声を聞いた
2023-06-22,10:00,南区,南区北ノ沢1819番891付近,43.012917,141.315389,ヒグマを目撃
2023-06-22,19:00,南区,南区簾舞458番地65付近,42.95769,141.255614,フンを確認
2023-06-22,19:45,南区,南区北ノ沢1961番77付近,43.021535,141.301408,ヒグマを目撃
2023-06-23,14:40,南区,南区北ノ沢1752番6付近,43.009971,141.303719,ヒグマを目撃
2023-06-23,18:00,南区,南区北ノ沢1819番127付近,43.010472,141.318556,ヒグマを目撃(親子)
2023-06-23,4:13,南区,南区真駒内柏丘12丁目598番1付近(「石山陸橋」バス停より北へ約300mの地点),42.978845,141.346048,ヒグマらしき動物を目撃
2023-06-24,10:30,南区,南区藤野901番1付近(藤野聖山園内),42.931661,141.303887,フン、枝折りを確認
2023-06-24,17:45,南区,南区北ノ沢1726番14付近,43.0057622,141.3196663,ヒグマを目撃
2023-06-24,7:22,豊平区,豊平区西岡548番2(焼山頂上から西岡公園方向へ約120ｍの散策路上),42.97869,141.391253,フンを確認
2023-06-24,8:15,南区,南区砥山86番2付近(八剣山トンネル東側入口付近),42.961662,141.246557,ヒグマを目撃
2023-06-25,19:15,南区,南区北ノ沢1804番31付近(峠下橋付近),43.008831,141.308384,ヒグマを目撃(親子)
2023-06-25,10:30,南区,南区藤野901番1付近(藤野聖山園内),42.931661,141.303887,フン、枝折りを確認
2023-06-25,9:20,南区,南区藤野766番5付近,42.93352,141.313078,ヒグマを目撃
2023-06-25,5:30,手稲区,手稲区手稲本町593番1付近,43.1125,141.2248056,ヒグマを目撃
2023-06-27,14:45,南区,南区北ノ沢1726番14付近,43.005472,141.319139,ヒグマらしき動物を目撃
2023-06-27,17:27,南区,南区中ノ沢1812番21付近,43.001889,141.302944,ヒグマを目撃(親子)
2023-06-27,22:00,西区,西区西野290番251付近,43.078778,141.266444,ヒグマらしき動物の鳴き声を聞いた
2023-06-28,18:25,南区,南区白川1814番415付近(硬石山線),42.975396,141.298977,ヒグマを目撃
2023-06-29,5:23,南区,南区北ノ沢1742番35付近,43.010833,141.311361,ヒグマを目撃(親子)
2023-06-30,不明,南区,南区北ノ沢1742番2付近,43.011164,141.31075,フン、足跡、枝折り、被毛を確認
2023-07-01,11:40,南区,南区北ノ沢1730番2付近,43.00673,141.315731,ヒグマを目撃(親子)
2023-07-02,不明,南区,南区藤野901番1付近（藤野聖山園敷地内）,42.931778,141.304722,フン、枝折りを確認
2023-07-03,16:08,南区,南区藻岩下4丁目7番付近(17時5分頃に南区南39条西11丁目1番付近でも目撃),43.008306,141.334778,ヒグマを目撃(親子)
2023-07-03,4:30,南区,南区真駒内39番4付近(国道453号線上),42.919444,141.334694,ヒグマを目撃
2023-07-03,9:30,南区,南区豊滝市民の森(案内板5番付近),42.934139,141.235083,フンを確認
2023-07-04,6:00,南区,南区南39条西11丁目1番付近,43.004933,141.341647,ヒグマを目撃(親子)
2023-07-04,16:00,南区,南区砥山無番地(小金湯との境界に近い山林付近),42.96635,141.224448,ヒグマを目撃(3頭)
2023-07-04,13:00,南区,南区藻岩山無番地(札幌藻岩山スキー場パノラマコースゲレンデ内),43.014423,141.321787,ヒグマを目撃(親子)
2023-07-06,11:50,南区,南区藤野495番1付近,42.951306,141.284278,足跡、枝折り、被毛を確認
2023-07-07,12:30,南区,南区中ノ沢1985番25付近,43.00092,141.29932,ヒグマを目撃(親子)
2023-07-10,12:30,南区,南区豊滝市民の森(案内板9番から8番側に約100mの地点),42.936361,141.232111,フンを確認
2023-07-12,10:10,南区,南区北ノ沢1904番31付近(13時5分頃に南区北ノ沢1734番4付近でも目撃),43.013361,141.31175,ヒグマを目撃(3頭)
2023-07-13,13:30,南区,南区中ノ沢1812番1838付近(中ノ沢山手線上),43.001667,141.310139,ヒグマを目撃
2023-07-14,16:30,清田区,清田区清田384番1付近,42.9908065,141.4174841,ヒグマらしき動物を目撃
2023-07-14,21:20,中央区,中央区盤渓475番23付近(道道82号線上),43.029332,141.285869,ヒグマを目撃
2023-07-14,15:50,清田区,清田区有明125番付近,42.9505833,141.4584167,ヒグマを目撃
2023-07-16,18:00,南区,南区砥山186番1付近,42.966723,141.230759,ヒグマを目撃
2023-07-17,9:45,南区,南区豊滝市民の森(案内板5番付近),42.934139,141.235083,フンを確認
2023-07-18,8:45,南区,南区北ノ沢1921番1付近,43.019314,141.298021,ヒグマを目撃(3頭)
2023-07-20,10:00,南区,南区小金湯無番地(百松橋から神威岳方向に約1.5kmの林道上),42.976083,141.213694,足跡を確認
2023-07-21,9:00,手稲区,手稲区自然歩道「手稲山北尾根ルート」(金山入口周辺),43.119389,141.194389,ヒグマを目撃
2023-07-21,8:50,手稲区,手稲区手稲本町593番143付近,43.111806,141.228833,ヒグマを目撃
2023-07-22,7:40,清田区,清田区有明470番付近(ゴルフ場のコース脇),42.918889,141.428806,ヒグマを目撃
2023-07-23,12:40,清田区,清田区有明412番5付近(ゴルフ場敷地内),42.93074,141.393987,ヒグマを目撃
2023-07-24,12:30,南区,南区豊滝市民の森(案内板5番付近),42.934139,141.235083,フンを確認
2023-07-30,12:58,南区,南区藻岩山無番地(札幌藻岩山スキー場うさぎ平コース付近),43.017472,141.331278,ヒグマを目撃
2023-07-31,7:20,南区,南区定山渓無番地(道道1号四ツ峰トンネルから小樽方面へ約500m地点),43.023111,141.133306,ヒグマを目撃
2023-08-01,9:30,南区,南区豊滝市民の森(案内板5番付近),42.934139,141.235083,フンを確認
2023-08-02,22:48,南区,南区豊滝420番19付近(国道230号線上),42.956194,141.239917,ヒグマを目撃(2頭)
2023-08-06,18:00,西区,西区小別沢15番付近（月山橋付近）,43.060361,141.277139,ヒグマを目撃
2023-08-13,9:30,南区,南区簾舞無番地(真簾沼付近),42.87566,141.245339,ヒグマを目撃
2023-08-13,15:20,南区,南区北ノ沢1920番3付近(小林峠頂上付近),43.020167,141.296944,ヒグマを目撃(2頭)
2023-08-15,16:40,西区,西区西野8条10丁目8番付近,43.06935,141.25757,ヒグマを目撃
2023-08-21,6:06,豊平区,豊平区羊ケ丘７番1付近(森林総合研究所敷地内の林道),42.990889,141.3875,ヒグマらしき動物を目撃
2023-08-21,20:20,手稲区,手稲区稲穂5条3丁目2番付近,43.119111,141.222278,ヒグマらしき動物を目撃
2023-08-27,9:30,南区,南区簾舞380番40付近(簾舞川沿東線上),42.952936,141.265514,ヒグマを目撃
2023-08-29,1:40,手稲区,手稲区手稲本町543番付近(手稲本町ポンプ場付近),43.112583,141.232333,ヒグマらしき動物を目撃
2023-08-30,15:10,南区,南区定山渓941番付近(定山渓ダム線上),42.9785,141.162111,ヒグマを目撃(親子)
2023-09-02,17:00,南区,南区中ノ沢1812番35付近,42.993762,141.309229,ヒグマを目撃
2023-09-04,14:00,南区,南区豊滝市民の森(案内板12番から13番側に約100ｍの地点),42.937472,141.233778,"フンを確認
"
2023-09-05,14:20,南区,南区定山渓695番付近,42.9341776,141.1531219,ヒグマを目撃
2023-09-06,20:02,西区,西区小別沢118番2付近(小別沢線上),43.04834,141.267145,ヒグマを目撃(親子)
2023-09-07,17:15,南区,南区豊滝514番2付近,42.953362,141.225584,ヒグマを目撃(親子)
2023-09-08,14:55,西区,西区福井9丁目359番付近(左股川緑地の散策路脇),43.047583,141.263944,ヒグマを目撃
2023-09-11,15:00,南区,南区自然歩道「中ノ沢～小林峠・源八沢ルート」(小林峠入口付近),43.01975,141.293167,ヒグマを目撃(親子)
2023-09-16,20:43,中央区,中央区盤渓417番17付近,43.029889,141.2833,ヒグマを目撃(親子)
2023-09-20,15:55,南区,南区中ノ沢1812番35付近,42.99375,141.309222,ヒグマを目撃
2023-09-20,8:30,西区,西区福井9丁目359番付近(左股川緑地の散策路脇),43.048139,141.263861,足跡、掘り跡、食痕を確認
2023-09-21,14:00,南区,南区南沢515番66付近(南沢トンネル付近の斜面),42.99227,141.32036,ヒグマを目撃
2023-09-21,13:40,南区,南区定山渓無番地(国道230号線の道路脇),42.871644,141.117909,ヒグマを目撃(2頭)
2023-09-23,7:13,南区,南区南沢515番66付近(南沢トンネル付近の斜面)※8時47分、10時10分、10時46分頃にも近隣でヒグマの目撃あり,42.991983,141.320213,ヒグマを目撃
2023-09-24,21:15,南区,南区白川1814番150付近,42.974369,141.289451,ヒグマを目撃(親子)
2023-09-24,11:57,南区,南区藤野富士登山道(入口から約500mの地点),42.925778,141.303944,フンを確認
2023-09-24,14:35,南区,南区南沢515番66付近(南沢トンネル付近の斜面)※16時5分頃にも近隣でヒグマの目撃あり,42.992306,141.320361,ヒグマを目撃
2023-09-25,13:55,南区,南区南沢515番66(東海大学敷地内の緑地),42.991944,141.319528,ヒグマを駆除
2023-09-25,23:00,西区,西区山の手2条12丁目7番付近(三角山の麓),43.061939,141.290756,ヒグマを目撃(親子)
2023-09-25,10:00,南区,南区砥山186番1付近,42.96715,141.22892,食痕、足跡を確認
2023-09-26,11:10,南区,南区中ノ沢1812番1253付近(林内),42.99901,141.30978,ヒグマを目撃
2023-09-26,19:15,西区,西区山の手2条12丁目7番付近(三角山の麓),43.06171,141.290759,ヒグマを目撃(親子)
2023-09-27,4:00,西区,西区山の手7条8丁目5番付近,43.0699385,141.2845089,ヒグマを目撃(親子)
2023-09-28,17:20,西区,西区自然歩道「中の沢～小林峠・源八沢ルート」(源八沢入口周辺),43.037502,141.248477,ヒグマを目撃
2023-09-29,2:00,西区,西区福井9丁目358番1付近(左股川緑地の散策路脇),43.048175,141.26346,食痕を確認
2023-10-01,22:50,西区,西区山の手5条10丁目1番付近,43.0682544,141.2872572,ヒグマを目撃(親子)
2023-10-03,23:52,西区,西区福井5丁目16番付近(道道82号線上),43.053147,141.266817,ヒグマを目撃(親子)
2023-10-04,19:25,南区,南区豊滝494番11付近(国道230号線上),42.957694,141.230444,ヒグマを目撃
2023-10-04,18:00,西区,西区福井6丁目9番付近,43.053859,141.263975,ヒグマを目撃
2023-10-05,2:17,西区,西区西野9条8丁目1番付近(西野通上)※3時20分頃にも西野7条9丁目2番付近で目撃あり,43.067047,141.261328,ヒグマを目撃(親子)
2023-10-05,21:50,中央区,中央区南27条西14丁目1番付近(林縁部の駐車場内),43.022914,141.341962,ヒグマを目撃
2023-10-05,22:57,西区,西区平和2条8丁目1番付近(平福線上),43.0576023,141.2510338,ヒグマらしき動物を目撃
2023-10-05,23:00,西区,西区宮の沢4条4丁目1番付近,43.0849396,141.2585327,ヒグマを目撃(親子)
2023-10-07,3:40,西区,西区西野7条9丁目7番付近,43.0710539,141.2623955,鳴き声、フン、足跡を確認
2023-10-07,22:15,南区,南区石山1064番7付近(石山穴の沢東線上),42.93275,141.333084,ヒグマを目撃
2023-10-09,17:00,中央区,中央区界川4丁目1番付近(旭山記念公園内),43.0405556,141.3173611,ヒグマらしき動物を目撃
2023-10-11,11:30,南区,南区藤野650番付近,42.949972,141.30475,フン、足跡を確認
2023-10-11,13:30,南区,南区砥山95番付近,42.958944,141.247528,フン、枝折りを確認
2023-10-13,不明,中央区,中央区伏見3丁目1982番付近,43.03069,141.32544,フンを確認
2023-10-14,23:26,南区,南区石山814番1付近(石山穴の沢線上),42.935442,141.329078,ヒグマを目撃
2023-10-17,16:45,西区,西区西野305番1付近,43.076295,141.262395,ヒグマらしき動物を目撃
2023-10-21,8:00,南区,南区藤野650番付近,42.950139,141.305,フン、足跡を確認
2023-10-23,16:20,南区,南区自然歩道「藻岩山ルート」(市民スキー場入口から6合目付近),43.02122,141.332003,ヒグマを目撃
2023-10-24,13:30,南区,南区豊滝市民の森(案内板12番から13番側に約100mの地点),42.93766,141.23378,フンを確認
2023-10-25,2:00,南区,南区川沿1条1丁目3番付近(藻岩山斜面),43.002556,141.34075,ヒグマらしき動物を目撃
2023-10-26,18:15,南区,南区定山渓897番付近(小樽定山渓線上),42.974139,141.144722,ヒグマを目撃
2023-10-27,9:40,南区,南区砥山無番地(八剣山登山道南口ルートと中央口ルートの合流地点付近),42.962528,141.239972,ヒグマを目撃
2023-10-27,23:16,南区,南区石山814番8付近(石山穴の沢線上),42.935675,141.328636,ヒグマらしき動物を目撃
2023-10-28,7:00,南区,南区定山渓無番地,42.930222,141.140083,ヒグマを目撃
2023-10-29,13:24,南区,南区定山渓無番地(豊平峡ダム駐車場から定山渓市街地方向に約800m付近),42.93277,141.159562,ヒグマを目撃
2023-10-30,7:00,手稲区,手稲区手稲本町593番148付近(手稲橋から北東方向約300mの手稲山麓西線上),43.109889,141.22225,ヒグマを目撃
2023-10-30,8:55,南区,南区定山渓無番地(宝来橋より定山渓市街地方向約40mの国道230号線上),42.939722,141.125917,ヒグマを目撃(親子)
2023-10-31,15:55,南区,南区定山渓無番地(道道小樽定山渓線つつじ橋付近),43.032362,141.128751,ヒグマを目撃
2023-10-31,16:10,中央区,中央区自然歩道｢藻岩山ルｰト｣(慈恵会病院入口から約300m地点),43.035223,141.319444,ヒグマを目撃
2023-11-03,12:30,南区,南区簾舞無番地(空沼岳登山道万計沼付近),42.904412,141.296217,ヒグマを目撃
2023-11-04,19:10,南区,南区定山渓738番2付近,42.949185,141.145926,ヒグマを目撃(2頭)
2023-11-05,12:06,南区,南区定山渓無番地(国道230号線中山峠から札幌方面へ約1kmの地点),42.86438,141.107856,ヒグマを目撃
2023-11-05,9:30,南区,南区豊滝市民の森(案内板4番から5番側に約500mの地点),42.933639,141.232694,フンを確認
2023-11-06,0:56,西区,西区山の手427番付近,43.063139,141.286333,カメラでヒグマを確認(親子)
2023-11-06,17:50,南区,南区簾舞369番付近(簾舞川沿東線上),42.956194,141.266444,ヒグマを目撃
2023-11-06,20:25,中央区,中央区宮の森1262番付近(宮の森から盤渓へ向かう道路上),43.040338,141.289203,ヒグマを目撃
2023-11-08,15:37,南区,南区豊滝532番付近(豊滝西線の道路上),42.950056,141.224056,ヒグマを目撃(親子)
2023-11-09,10:15,南区,南区小金湯577番7付近(国道230号線八剣山登山口バス停付近),42.960879,141.223857,ヒグマを目撃
2023-11-09,14:42,南区,南区藻岩山無番地(札幌もいわ山ロープウェイ山麓駅と中腹駅の中間地点付近),43.026278,141.329055,ヒグマを目撃
2023-11-09,10:10,南区,南区小金湯675番1付近(国道230号線豊滝小学校バス停より定山渓側へ約250mの地点),42.958743,141.228234,ヒグマを目撃
2023-11-10,3:08,南区,南区定山渓無番地(国道230号線中山峠から札幌方面へ約100mの地点),42.857694,141.09875,ヒグマを目撃(2頭)
2023-11-11,12:55,南区,南区砥山42番5付近(東砥山橋付近の道路上),42.96463,141.254313,ヒグマを目撃
